"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Swenson, Calvin","Minn","DB","So","1234","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Tannor, Caleb","Neb","LB","Fr","1235","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Tarburton, Nick","PSU","DL,LB","Fr","1236","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Taylor, Cam","Neb","DB","Fr","1237","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Taylor, Garrett","PSU","DB","Jr","1238","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Taylor, Manny","Rut","DL","Jr","1239","FA","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Teague, Jamaal","Minn","DL","Fr","1240","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Thieneman, Brennan","Purd","DB","So","1241","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Thieneman, Jacob","Purd","DB","Sr","1242","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Thomas, Ambry","Mich","DB","So","1243","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Thomas, Deontre","Neb","DL","So","1244","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Thomas, Guy","Neb","LB","Fr","1245","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Thomas, Kiondre","Minn","DB","So","1246","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Thomas, Matt","Rut","DL","Fr","1247","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Thompson, Tyriq","MSU","LB","Jr","1248","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Tiedt, Hegeman","Wisc","LB","So","1249","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Timm, Mike","Iowa","LB","Fr","1250","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Todd, DeAri","MSU","DL","Fr","1251","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Togiai, Tommy","OHSt","DL","Fr","1252","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Tolson, Khalan","Ill","LB","Fr","1253","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Toney, Shaka","PSU","DL","So","1254","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Torchio, John","Wisc","DB","Fr","1255","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Trice, Cory","Purd","DB","Fr","1256","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Chazmyn","Purd","DL","Jr","1257","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Josh","Iowa","DB","Fr","1258","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Turner, Julius","Rut","DL","So","1259","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Tverdov, Mike","Rut","DL","Fr","1260","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Uche, Josh","Mich","LB","Jr","1261","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Umlor, Nate","Minn","DL","So","1262","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Underwood, Nick","MD","LB","Jr","1263","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Upshaw, Taylor","Mich","DL","Fr","1264","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vainuku, Vaha","Neb","DL","Jr","1265","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Vasey, Dan","PSU","DL","Fr","1266","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Vilain, Luiji","Mich","DL","So","1267","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vincent, Taron","OHSt","DL","Fr","1268","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Volpentesta, Cristian","Wisc","DB","So","1269","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vopal, Aaron","Wisc","DL","Fr","1270","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vranic, Jason","PSU","LB","Sr","1271","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Barrington","Iowa","LB","So","1272","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Wade, Lamont","PSU","DB","So","1273","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Shaun","OHSt","DB","Fr","1274","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Waggoner, John","Iowa","DL","Fr","1275","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Walker, Chris","Neb","DL","Fr","1276","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Walker, Nick","Ill","DB","So","1277","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ware, Delano","Ill","DB","Fr","1278","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Warinner, Edward","MSU","LB","Fr","1279","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Watkins, Cameron","Ill","DB","Jr","1280","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Watts, Anthony","Purd","DL","So","1281","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Weinmaster, Jacob","Neb","LB","Jr","1282","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Welch, Kristian","Iowa","LB","Jr","1283","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Welschof, Julius","Mich","DL","Fr","1284","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Werner, Pete","OHSt","LB","So","1285","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Whillock, Travis","NW","DB","So","1286","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"White, Victor","Minn","DL","So","1287","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Wildeman, Tate","Neb","DL","Fr","1288","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Wilder, Collin","Wisc","DB","Jr","1289","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Wildgoose, Rachad","Wisc","DB","Fr","1290","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Willekes, Kenny","MSU","DL","Jr","1291","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Alex","OHSt","DL","Fr","1292","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Williams, Bennett","Ill","DB","So","1293","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Williams, Bryson","Wisc","DL","Fr","1294","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Caesar","Wisc","DB","So","1295","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Deontai","Neb","DB","So","1296","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Jaylin","Ind","DB","Fr","1297","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Williams, Jonah","Purd","LB","Fr","1298","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Williams, Raequan","MSU","DL","Jr","1299","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Trae","NW","DB","Jr","1300","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Williamson, Chris","Minn","DB","Jr","1301","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Williamson, Marcus","OHSt","DB","So","1302","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Wilson, Brandon","Ind","DL","Jr","1303","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Windsor, Robert","PSU","DL","Jr","1304","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Winfield Jr., Antoine","Minn","DB","Jr","1305","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Wint, Jahsen","OHSt","DB","So","1306","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Woods, J'Marick","Mich","DB","So","1307","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Woods, Jamal","Ill","DL","So","1308","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Dylan","Ill","DB","Fr","1309","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Fred","NW","DL","Sr","1310","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Yorey, Johnny","Rut","LB","Fr","1311","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Avery","Rut","DB","Fr","1312","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Chase","OHSt","DL","So","1313","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Ziemba, Michael","Ind","DL","So","1314","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Evans, Spencer","Purd","K","Sr","1315","FA","NW Thu 8:00PM","-1","-1","0%","-","6","0%"
